 MOVE  ( 28.000000,  14.000000) - ( 28.000000, 14.000000)
 DRAW  ( 28.000000,  14.000000) - ( 29.000000, 14.000000)
 DRAW  ( 29.000000,  14.000000) - ( 29.000000, 14.000000)
 DRAW  ( 29.000000,  14.000000) - ( 30.000000, 14.000000)
 DRAW  ( 30.000000,  14.000000) - ( 30.000000, 14.000000)
 DRAW  ( 30.000000,  14.000000) - ( 31.000000, 14.000000)
 DRAW  ( 31.000000,  14.000000) - ( 31.000000, 14.000000)
 DRAW  ( 31.000000,  14.000000) - ( 32.000000, 14.000000)
 DRAW  ( 32.000000,  14.000000) - ( 32.000000, 14.000000)
 DRAW  ( 32.000000,  14.000000) - ( 33.000000, 14.000000)
 DRAW  ( 33.000000,  14.000000) - ( 33.000000, 14.000000)
 DRAW  ( 33.000000,  14.000000) - ( 34.000000, 14.000000)
 DRAW  ( 34.000000,  14.000000) - ( 34.000000, 14.000000)
 DRAW  ( 34.000000,  14.000000) - ( 35.000000, 14.000000)
 DRAW  ( 35.000000,  14.000000) - ( 35.000000, 14.000000)
 DRAW  ( 35.000000,  14.000000) - ( 36.000000, 14.000000)
 DRAW  ( 36.000000,  14.000000) - ( 36.000000, 14.000000)
 DRAW  ( 36.000000,  14.000000) - ( 37.000000, 14.000000)
 DRAW  ( 37.000000,  14.000000) - ( 37.000000, 14.000000)
 DRAW  ( 37.000000,  14.000000) - ( 38.000000, 14.000000)
 DRAW  ( 38.000000,  14.000000) - ( 38.000000, 14.000000)
 DRAW  ( 38.000000,  14.000000) - ( 39.000000, 14.000000)
 MOVE  ( 39.000000,  14.000000) - ( 41.000000, 14.000000)
 MOVE  ( 41.000000,  14.000000) - ( 41.000000, 14.000000)
 DRAW  ( 41.000000,  14.000000) - ( 42.000000, 14.000000)
 MOVE  ( 42.000000,  14.000000) - ( 53.000000, 14.000000)
 MOVE  ( 53.000000,  14.000000) - ( 53.000000, 14.000000)
 DRAW  ( 53.000000,  14.000000) - ( 54.000000, 14.000000)
 MOVE  ( 54.000000,  14.000000) - ( 56.000000, 14.000000)
 MOVE  ( 56.000000,  14.000000) - ( 56.000000, 14.000000)
 DRAW  ( 56.000000,  14.000000) - ( 57.000000, 14.000000)
 DRAW  ( 57.000000,  14.000000) - ( 57.000000, 14.000000)
 DRAW  ( 57.000000,  14.000000) - ( 58.000000, 14.000000)
 DRAW  ( 58.000000,  14.000000) - ( 58.000000, 14.000000)
 DRAW  ( 58.000000,  14.000000) - ( 59.000000, 14.000000)
 DRAW  ( 59.000000,  14.000000) - ( 59.000000, 14.000000)
 DRAW  ( 59.000000,  14.000000) - ( 60.000000, 14.000000)
 DRAW  ( 60.000000,  14.000000) - ( 60.000000, 14.000000)
 DRAW  ( 60.000000,  14.000000) - ( 61.000000, 14.000000)
 DRAW  ( 61.000000,  14.000000) - ( 61.000000, 14.000000)
 MOVE  ( 61.000000,  14.000000) - ( 0.000000, 14.000000)
 MOVE  ( 0.000000,  14.000000) - ( 0.000000, 14.000000)
 MOVE  ( 0.000000,  14.000000) - ( 0.000000, 15.000000)
 MOVE  ( 0.000000,  15.000000) - ( 0.000000, 15.000000)
 MOVE  ( 0.000000,  15.000000) - ( 7.000000, 15.000000)
 MOVE  ( 7.000000,  15.000000) - ( 7.000000, 15.000000)
 DRAW  ( 7.000000,  15.000000) - ( 8.000000, 15.000000)
 DRAW  ( 8.000000,  15.000000) - ( 8.000000, 15.000000)
 DRAW  ( 8.000000,  15.000000) - ( 9.000000, 15.000000)
 MOVE  ( 9.000000,  15.000000) - ( 10.000000, 15.000000)
 MOVE  ( 10.000000,  15.000000) - ( 10.000000, 15.000000)
 DRAW  ( 10.000000,  15.000000) - ( 11.000000, 15.000000)
 MOVE  ( 11.000000,  15.000000) - ( 17.000000, 15.000000)
 MOVE  ( 17.000000,  15.000000) - ( 17.000000, 15.000000)
 DRAW  ( 17.000000,  15.000000) - ( 18.000000, 15.000000)
 MOVE  ( 18.000000,  15.000000) - ( 19.000000, 15.000000)
 MOVE  ( 19.000000,  15.000000) - ( 19.000000, 15.000000)
 DRAW  ( 19.000000,  15.000000) - ( 20.000000, 15.000000)
 MOVE  ( 20.000000,  15.000000) - ( 28.000000, 15.000000)
 MOVE  ( 28.000000,  15.000000) - ( 28.000000, 15.000000)
 DRAW  ( 28.000000,  15.000000) - ( 29.000000, 15.000000)
 DRAW  ( 29.000000,  15.000000) - ( 29.000000, 15.000000)
 DRAW  ( 29.000000,  15.000000) - ( 30.000000, 15.000000)
 MOVE  ( 30.000000,  15.000000) - ( 31.000000, 15.000000)
 MOVE  ( 31.000000,  15.000000) - ( 31.000000, 15.000000)
 DRAW  ( 31.000000,  15.000000) - ( 32.000000, 15.000000)
 MOVE  ( 32.000000,  15.000000) - ( 33.000000, 15.000000)
 MOVE  ( 33.000000,  15.000000) - ( 33.000000, 15.000000)
 DRAW  ( 33.000000,  15.000000) - ( 34.000000, 15.000000)
 DRAW  ( 34.000000,  15.000000) - ( 34.000000, 15.000000)
 DRAW  ( 34.000000,  15.000000) - ( 36.000000, 15.000000)
 DRAW  ( 36.000000,  15.000000) - ( 36.000000, 15.000000)
 DRAW  ( 36.000000,  15.000000) - ( 37.000000, 15.000000)
 MOVE  ( 37.000000,  15.000000) - ( 40.000000, 15.000000)
 MOVE  ( 40.000000,  15.000000) - ( 40.000000, 15.000000)
 DRAW  ( 40.000000,  15.000000) - ( 41.000000, 15.000000)
 MOVE  ( 41.000000,  15.000000) - ( 42.000000, 15.000000)
 MOVE  ( 42.000000,  15.000000) - ( 42.000000, 15.000000)
 DRAW  ( 42.000000,  15.000000) - ( 43.000000, 15.000000)
 MOVE  ( 43.000000,  15.000000) - ( 53.000000, 15.000000)
 MOVE  ( 53.000000,  15.000000) - ( 53.000000, 15.000000)
 DRAW  ( 53.000000,  15.000000) - ( 54.000000, 15.000000)
 MOVE  ( 54.000000,  15.000000) - ( 55.000000, 15.000000)
 MOVE  ( 55.000000,  15.000000) - ( 55.000000, 15.000000)
 DRAW  ( 55.000000,  15.000000) - ( 56.000000, 15.000000)
 MOVE  ( 56.000000,  15.000000) - ( 59.000000, 15.000000)
 MOVE  ( 59.000000,  15.000000) - ( 59.000000, 15.000000)
 DRAW  ( 59.000000,  15.000000) - ( 61.000000, 15.000000)
 DRAW  ( 61.000000,  15.000000) - ( 61.000000, 15.000000)
 DRAW  ( 61.000000,  15.000000) - ( 62.000000, 15.000000)
 DRAW  ( 62.000000,  15.000000) - ( 62.000000, 15.000000)
 MOVE  ( 62.000000,  15.000000) - ( 0.000000, 15.000000)
 MOVE  ( 0.000000,  15.000000) - ( 0.000000, 15.000000)
 MOVE  ( 0.000000,  15.000000) - ( 0.000000, 16.000000)
 MOVE  ( 0.000000,  16.000000) - ( 0.000000, 16.000000)
 MOVE  ( 0.000000,  16.000000) - ( 5.000000, 16.000000)
 MOVE  ( 5.000000,  16.000000) - ( 5.000000, 16.000000)
 DRAW  ( 5.000000,  16.000000) - ( 6.000000, 16.000000)
 DRAW  ( 6.000000,  16.000000) - ( 6.000000, 16.000000)
 DRAW  ( 6.000000,  16.000000) - ( 7.000000, 16.000000)
 MOVE  ( 7.000000,  16.000000) - ( 9.000000, 16.000000)
 MOVE  ( 9.000000,  16.000000) - ( 9.000000, 16.000000)
 DRAW  ( 9.000000,  16.000000) - ( 10.000000, 16.000000)
 MOVE  ( 10.000000,  16.000000) - ( 18.000000, 16.000000)
 MOVE  ( 18.000000,  16.000000) - ( 18.000000, 16.000000)
 DRAW  ( 18.000000,  16.000000) - ( 19.000000, 16.000000)
 MOVE  ( 19.000000,  16.000000) - ( 20.000000, 16.000000)
 MOVE  ( 20.000000,  16.000000) - ( 20.000000, 16.000000)
 DRAW  ( 20.000000,  16.000000) - ( 21.000000, 16.000000)
 MOVE  ( 21.000000,  16.000000) - ( 30.000000, 16.000000)
 MOVE  ( 30.000000,  16.000000) - ( 30.000000, 16.000000)
 DRAW  ( 30.000000,  16.000000) - ( 31.000000, 16.000000)
 DRAW  ( 31.000000,  16.000000) - ( 31.000000, 16.000000)
 DRAW  ( 31.000000,  16.000000) - ( 32.000000, 16.000000)
 DRAW  ( 32.000000,  16.000000) - ( 32.000000, 16.000000)
 DRAW  ( 32.000000,  16.000000) - ( 34.000000, 16.000000)
 MOVE  ( 34.000000,  16.000000) - ( 35.000000, 16.000000)
 MOVE  ( 35.000000,  16.000000) - ( 35.000000, 16.000000)
 DRAW  ( 35.000000,  16.000000) - ( 36.000000, 16.000000)
 MOVE  ( 36.000000,  16.000000) - ( 37.000000, 16.000000)
 MOVE  ( 37.000000,  16.000000) - ( 37.000000, 16.000000)
 DRAW  ( 37.000000,  16.000000) - ( 38.000000, 16.000000)
 MOVE  ( 38.000000,  16.000000) - ( 39.000000, 16.000000)
 MOVE  ( 39.000000,  16.000000) - ( 39.000000, 16.000000)
 DRAW  ( 39.000000,  16.000000) - ( 40.000000, 16.000000)
 DRAW  ( 40.000000,  16.000000) - ( 40.000000, 16.000000)
 DRAW  ( 40.000000,  16.000000) - ( 41.000000, 16.000000)
 DRAW  ( 41.000000,  16.000000) - ( 41.000000, 16.000000)
 DRAW  ( 41.000000,  16.000000) - ( 42.000000, 16.000000)
 MOVE  ( 42.000000,  16.000000) - ( 43.000000, 16.000000)
 MOVE  ( 43.000000,  16.000000) - ( 43.000000, 16.000000)
 DRAW  ( 43.000000,  16.000000) - ( 44.000000, 16.000000)
 MOVE  ( 44.000000,  16.000000) - ( 52.000000, 16.000000)
 MOVE  ( 52.000000,  16.000000) - ( 52.000000, 16.000000)
 DRAW  ( 52.000000,  16.000000) - ( 53.000000, 16.000000)
 MOVE  ( 53.000000,  16.000000) - ( 54.000000, 16.000000)
 MOVE  ( 54.000000,  16.000000) - ( 54.000000, 16.000000)
 DRAW  ( 54.000000,  16.000000) - ( 55.000000, 16.000000)
 MOVE  ( 55.000000,  16.000000) - ( 60.000000, 16.000000)
 MOVE  ( 60.000000,  16.000000) - ( 60.000000, 16.000000)
 DRAW  ( 60.000000,  16.000000) - ( 61.000000, 16.000000)
 DRAW  ( 61.000000,  16.000000) - ( 61.000000, 16.000000)
 DRAW  ( 61.000000,  16.000000) - ( 62.000000, 16.000000)
 DRAW  ( 62.000000,  16.000000) - ( 62.000000, 16.000000)
 DRAW  ( 62.000000,  16.000000) - ( 63.000000, 16.000000)
 DRAW  ( 63.000000,  16.000000) - ( 63.000000, 16.000000)
 DRAW  ( 63.000000,  16.000000) - ( 64.000000, 16.000000)
 DRAW  ( 64.000000,  16.000000) - ( 64.000000, 16.000000)
 MOVE  ( 64.000000,  16.000000) - ( 0.000000, 16.000000)
 MOVE  ( 0.000000,  16.000000) - ( 0.000000, 16.000000)
 MOVE  ( 0.000000,  16.000000) - ( 0.000000, 17.000000)
 MOVE  ( 0.000000,  17.000000) - ( 0.000000, 17.000000)
 MOVE  ( 0.000000,  17.000000) - ( 5.000000, 17.000000)
 MOVE  ( 5.000000,  17.000000) - ( 5.000000, 17.000000)
 DRAW  ( 5.000000,  17.000000) - ( 6.000000, 17.000000)
 MOVE  ( 6.000000,  17.000000) - ( 8.000000, 17.000000)
 MOVE  ( 8.000000,  17.000000) - ( 8.000000, 17.000000)
 DRAW  ( 8.000000,  17.000000) - ( 9.000000, 17.000000)
 MOVE  ( 9.000000,  17.000000) - ( 19.000000, 17.000000)
 MOVE  ( 19.000000,  17.000000) - ( 19.000000, 17.000000)
 DRAW  ( 19.000000,  17.000000) - ( 21.000000, 17.000000)
 MOVE  ( 21.000000,  17.000000) - ( 30.000000, 17.000000)
 MOVE  ( 30.000000,  17.000000) - ( 30.000000, 17.000000)
 DRAW  ( 30.000000,  17.000000) - ( 31.000000, 17.000000)
 DRAW  ( 31.000000,  17.000000) - ( 31.000000, 17.000000)
 DRAW  ( 31.000000,  17.000000) - ( 32.000000, 17.000000)
 DRAW  ( 32.000000,  17.000000) - ( 32.000000, 17.000000)
 DRAW  ( 32.000000,  17.000000) - ( 35.000000, 17.000000)
 DRAW  ( 35.000000,  17.000000) - ( 35.000000, 17.000000)
 DRAW  ( 35.000000,  17.000000) - ( 36.000000, 17.000000)
 DRAW  ( 36.000000,  17.000000) - ( 36.000000, 17.000000)
 DRAW  ( 36.000000,  17.000000) - ( 37.000000, 17.000000)
 MOVE  ( 37.000000,  17.000000) - ( 39.000000, 17.000000)
 MOVE  ( 39.000000,  17.000000) - ( 39.000000, 17.000000)
 DRAW  ( 39.000000,  17.000000) - ( 40.000000, 17.000000)
 MOVE  ( 40.000000,  17.000000) - ( 42.000000, 17.000000)
 MOVE  ( 42.000000,  17.000000) - ( 42.000000, 17.000000)
 DRAW  ( 42.000000,  17.000000) - ( 43.000000, 17.000000)
 DRAW  ( 43.000000,  17.000000) - ( 43.000000, 17.000000)
 DRAW  ( 43.000000,  17.000000) - ( 44.000000, 17.000000)
 DRAW  ( 44.000000,  17.000000) - ( 44.000000, 17.000000)
 DRAW  ( 44.000000,  17.000000) - ( 45.000000, 17.000000)
 MOVE  ( 45.000000,  17.000000) - ( 51.000000, 17.000000)
 MOVE  ( 51.000000,  17.000000) - ( 51.000000, 17.000000)
 DRAW  ( 51.000000,  17.000000) - ( 52.000000, 17.000000)
 MOVE  ( 52.000000,  17.000000) - ( 53.000000, 17.000000)
 MOVE  ( 53.000000,  17.000000) - ( 53.000000, 17.000000)
 DRAW  ( 53.000000,  17.000000) - ( 54.000000, 17.000000)
 MOVE  ( 54.000000,  17.000000) - ( 62.000000, 17.000000)
 MOVE  ( 62.000000,  17.000000) - ( 62.000000, 17.000000)
 DRAW  ( 62.000000,  17.000000) - ( 63.000000, 17.000000)
 MOVE  ( 63.000000,  17.000000) - ( 64.000000, 17.000000)
 MOVE  ( 64.000000,  17.000000) - ( 64.000000, 17.000000)
 DRAW  ( 64.000000,  17.000000) - ( 65.000000, 17.000000)
 DRAW  ( 65.000000,  17.000000) - ( 65.000000, 17.000000)
 DRAW  ( 65.000000,  17.000000) - ( 66.000000, 17.000000)
 DRAW  ( 66.000000,  17.000000) - ( 66.000000, 17.000000)
 MOVE  ( 66.000000,  17.000000) - ( 0.000000, 17.000000)
 MOVE  ( 0.000000,  17.000000) - ( 0.000000, 17.000000)
 MOVE  ( 0.000000,  17.000000) - ( 0.000000, 18.000000)
 MOVE  ( 0.000000,  18.000000) - ( 0.000000, 18.000000)
 MOVE  ( 0.000000,  18.000000) - ( 5.000000, 18.000000)
 MOVE  ( 5.000000,  18.000000) - ( 5.000000, 18.000000)
 DRAW  ( 5.000000,  18.000000) - ( 6.000000, 18.000000)
 MOVE  ( 6.000000,  18.000000) - ( 7.000000, 18.000000)
 MOVE  ( 7.000000,  18.000000) - ( 7.000000, 18.000000)
 DRAW  ( 7.000000,  18.000000) - ( 8.000000, 18.000000)
 MOVE  ( 8.000000,  18.000000) - ( 19.000000, 18.000000)
 MOVE  ( 19.000000,  18.000000) - ( 19.000000, 18.000000)
 DRAW  ( 19.000000,  18.000000) - ( 20.000000, 18.000000)
 DRAW  ( 20.000000,  18.000000) - ( 20.000000, 18.000000)
 DRAW  ( 20.000000,  18.000000) - ( 21.000000, 18.000000)
 DRAW  ( 21.000000,  18.000000) - ( 21.000000, 18.000000)
 DRAW  ( 21.000000,  18.000000) - ( 23.000000, 18.000000)
 MOVE  ( 23.000000,  18.000000) - ( 34.000000, 18.000000)
 MOVE  ( 34.000000,  18.000000) - ( 34.000000, 18.000000)
 DRAW  ( 34.000000,  18.000000) - ( 35.000000, 18.000000)
 MOVE  ( 35.000000,  18.000000) - ( 39.000000, 18.000000)
 MOVE  ( 39.000000,  18.000000) - ( 39.000000, 18.000000)
 DRAW  ( 39.000000,  18.000000) - ( 40.000000, 18.000000)
 MOVE  ( 40.000000,  18.000000) - ( 50.000000, 18.000000)
 MOVE  ( 50.000000,  18.000000) - ( 50.000000, 18.000000)
 DRAW  ( 50.000000,  18.000000) - ( 51.000000, 18.000000)
 MOVE  ( 51.000000,  18.000000) - ( 52.000000, 18.000000)
 MOVE  ( 52.000000,  18.000000) - ( 52.000000, 18.000000)
 DRAW  ( 52.000000,  18.000000) - ( 53.000000, 18.000000)
 MOVE  ( 53.000000,  18.000000) - ( 63.000000, 18.000000)
 MOVE  ( 63.000000,  18.000000) - ( 63.000000, 18.000000)
 DRAW  ( 63.000000,  18.000000) - ( 64.000000, 18.000000)
 DRAW  ( 64.000000,  18.000000) - ( 64.000000, 18.000000)
 DRAW  ( 64.000000,  18.000000) - ( 65.000000, 18.000000)
 MOVE  ( 65.000000,  18.000000) - ( 66.000000, 18.000000)
 MOVE  ( 66.000000,  18.000000) - ( 66.000000, 18.000000)
 DRAW  ( 66.000000,  18.000000) - ( 67.000000, 18.000000)
 DRAW  ( 67.000000,  18.000000) - ( 67.000000, 18.000000)
 DRAW  ( 67.000000,  18.000000) - ( 68.000000, 18.000000)
 DRAW  ( 68.000000,  18.000000) - ( 68.000000, 18.000000)
 MOVE  ( 68.000000,  18.000000) - ( 0.000000, 18.000000)
 MOVE  ( 0.000000,  18.000000) - ( 0.000000, 18.000000)
 MOVE  ( 0.000000,  18.000000) - ( 0.000000, 19.000000)
 MOVE  ( 0.000000,  19.000000) - ( 0.000000, 19.000000)
 MOVE  ( 0.000000,  19.000000) - ( 4.000000, 19.000000)
 MOVE  ( 4.000000,  19.000000) - ( 4.000000, 19.000000)
 DRAW  ( 4.000000,  19.000000) - ( 5.000000, 19.000000)
 MOVE  ( 5.000000,  19.000000) - ( 6.000000, 19.000000)
 MOVE  ( 6.000000,  19.000000) - ( 6.000000, 19.000000)
 DRAW  ( 6.000000,  19.000000) - ( 7.000000, 19.000000)
 MOVE  ( 7.000000,  19.000000) - ( 19.000000, 19.000000)
 MOVE  ( 19.000000,  19.000000) - ( 19.000000, 19.000000)
 DRAW  ( 19.000000,  19.000000) - ( 20.000000, 19.000000)
 MOVE  ( 20.000000,  19.000000) - ( 23.000000, 19.000000)
 MOVE  ( 23.000000,  19.000000) - ( 23.000000, 19.000000)
 DRAW  ( 23.000000,  19.000000) - ( 24.000000, 19.000000)
 MOVE  ( 24.000000,  19.000000) - ( 34.000000, 19.000000)
 MOVE  ( 34.000000,  19.000000) - ( 34.000000, 19.000000)
 DRAW  ( 34.000000,  19.000000) - ( 35.000000, 19.000000)
 MOVE  ( 35.000000,  19.000000) - ( 39.000000, 19.000000)
 MOVE  ( 39.000000,  19.000000) - ( 39.000000, 19.000000)
 DRAW  ( 39.000000,  19.000000) - ( 40.000000, 19.000000)
 MOVE  ( 40.000000,  19.000000) - ( 49.000000, 19.000000)
 MOVE  ( 49.000000,  19.000000) - ( 49.000000, 19.000000)
 DRAW  ( 49.000000,  19.000000) - ( 50.000000, 19.000000)
 MOVE  ( 50.000000,  19.000000) - ( 51.000000, 19.000000)
 MOVE  ( 51.000000,  19.000000) - ( 51.000000, 19.000000)
 DRAW  ( 51.000000,  19.000000) - ( 52.000000, 19.000000)
 MOVE  ( 52.000000,  19.000000) - ( 65.000000, 19.000000)
 MOVE  ( 65.000000,  19.000000) - ( 65.000000, 19.000000)
 DRAW  ( 65.000000,  19.000000) - ( 66.000000, 19.000000)
 MOVE  ( 66.000000,  19.000000) - ( 67.000000, 19.000000)
 MOVE  ( 67.000000,  19.000000) - ( 67.000000, 19.000000)
 DRAW  ( 67.000000,  19.000000) - ( 68.000000, 19.000000)
 DRAW  ( 68.000000,  19.000000) - ( 68.000000, 19.000000)
 MOVE  ( 68.000000,  19.000000) - ( 0.000000, 19.000000)
 MOVE  ( 0.000000,  19.000000) - ( 0.000000, 19.000000)
 MOVE  ( 0.000000,  19.000000) - ( 0.000000, 20.000000)
 MOVE  ( 0.000000,  20.000000) - ( 0.000000, 20.000000)
 MOVE  ( 0.000000,  20.000000) - ( 3.000000, 20.000000)
 MOVE  ( 3.000000,  20.000000) - ( 3.000000, 20.000000)
 DRAW  ( 3.000000,  20.000000) - ( 4.000000, 20.000000)
 MOVE  ( 4.000000,  20.000000) - ( 5.000000, 20.000000)
 MOVE  ( 5.000000,  20.000000) - ( 5.000000, 20.000000)
 DRAW  ( 5.000000,  20.000000) - ( 6.000000, 20.000000)
 MOVE  ( 6.000000,  20.000000) - ( 16.000000, 20.000000)
 MOVE  ( 16.000000,  20.000000) - ( 16.000000, 20.000000)
 DRAW  ( 16.000000,  20.000000) - ( 17.000000, 20.000000)
 DRAW  ( 17.000000,  20.000000) - ( 17.000000, 20.000000)
 DRAW  ( 17.000000,  20.000000) - ( 18.000000, 20.000000)
 MOVE  ( 18.000000,  20.000000) - ( 19.000000, 20.000000)
 MOVE  ( 19.000000,  20.000000) - ( 19.000000, 20.000000)
 DRAW  ( 19.000000,  20.000000) - ( 20.000000, 20.000000)
 DRAW  ( 20.000000,  20.000000) - ( 20.000000, 20.000000)
 DRAW  ( 20.000000,  20.000000) - ( 21.000000, 20.000000)
 DRAW  ( 21.000000,  20.000000) - ( 21.000000, 20.000000)
 DRAW  ( 21.000000,  20.000000) - ( 22.000000, 20.000000)
 DRAW  ( 22.000000,  20.000000) - ( 22.000000, 20.000000)
 DRAW  ( 22.000000,  20.000000) - ( 23.000000, 20.000000)
 MOVE  ( 23.000000,  20.000000) - ( 24.000000, 20.000000)
 MOVE  ( 24.000000,  20.000000) - ( 24.000000, 20.000000)
 DRAW  ( 24.000000,  20.000000) - ( 25.000000, 20.000000)
 DRAW  ( 25.000000,  20.000000) - ( 25.000000, 20.000000)
 DRAW  ( 25.000000,  20.000000) - ( 26.000000, 20.000000)
 DRAW  ( 26.000000,  20.000000) - ( 26.000000, 20.000000)
 DRAW  ( 26.000000,  20.000000) - ( 27.000000, 20.000000)
 MOVE  ( 27.000000,  20.000000) - ( 34.000000, 20.000000)
 MOVE  ( 34.000000,  20.000000) - ( 34.000000, 20.000000)
 DRAW  ( 34.000000,  20.000000) - ( 35.000000, 20.000000)
 MOVE  ( 35.000000,  20.000000) - ( 39.000000, 20.000000)
 MOVE  ( 39.000000,  20.000000) - ( 39.000000, 20.000000)
 DRAW  ( 39.000000,  20.000000) - ( 40.000000, 20.000000)
 MOVE  ( 40.000000,  20.000000) - ( 42.000000, 20.000000)
 MOVE  ( 42.000000,  20.000000) - ( 42.000000, 20.000000)
 DRAW  ( 42.000000,  20.000000) - ( 43.000000, 20.000000)
 MOVE  ( 43.000000,  20.000000) - ( 46.000000, 20.000000)
 MOVE  ( 46.000000,  20.000000) - ( 46.000000, 20.000000)
 DRAW  ( 46.000000,  20.000000) - ( 47.000000, 20.000000)
 DRAW  ( 47.000000,  20.000000) - ( 47.000000, 20.000000)
 DRAW  ( 47.000000,  20.000000) - ( 48.000000, 20.000000)
 DRAW  ( 48.000000,  20.000000) - ( 48.000000, 20.000000)
 DRAW  ( 48.000000,  20.000000) - ( 49.000000, 20.000000)
 MOVE  ( 49.000000,  20.000000) - ( 50.000000, 20.000000)
 MOVE  ( 50.000000,  20.000000) - ( 50.000000, 20.000000)
 DRAW  ( 50.000000,  20.000000) - ( 51.000000, 20.000000)
 MOVE  ( 51.000000,  20.000000) - ( 66.000000, 20.000000)
 MOVE  ( 66.000000,  20.000000) - ( 66.000000, 20.000000)
 DRAW  ( 66.000000,  20.000000) - ( 67.000000, 20.000000)
 MOVE  ( 67.000000,  20.000000) - ( 68.000000, 20.000000)
 MOVE  ( 68.000000,  20.000000) - ( 68.000000, 20.000000)
 DRAW  ( 68.000000,  20.000000) - ( 69.000000, 20.000000)
 DRAW  ( 69.000000,  20.000000) - ( 69.000000, 20.000000)
 MOVE  ( 69.000000,  20.000000) - ( 0.000000, 20.000000)
 MOVE  ( 0.000000,  20.000000) - ( 0.000000, 20.000000)
 MOVE  ( 0.000000,  20.000000) - ( 0.000000, 21.000000)
 MOVE  ( 0.000000,  21.000000) - ( 0.000000, 21.000000)
 MOVE  ( 0.000000,  21.000000) - ( 2.000000, 21.000000)
 MOVE  ( 2.000000,  21.000000) - ( 2.000000, 21.000000)
 DRAW  ( 2.000000,  21.000000) - ( 3.000000, 21.000000)
 MOVE  ( 3.000000,  21.000000) - ( 4.000000, 21.000000)
 MOVE  ( 4.000000,  21.000000) - ( 4.000000, 21.000000)
 DRAW  ( 4.000000,  21.000000) - ( 5.000000, 21.000000)
 MOVE  ( 5.000000,  21.000000) - ( 16.000000, 21.000000)
 MOVE  ( 16.000000,  21.000000) - ( 16.000000, 21.000000)
 DRAW  ( 16.000000,  21.000000) - ( 17.000000, 21.000000)
 DRAW  ( 17.000000,  21.000000) - ( 17.000000, 21.000000)
 DRAW  ( 17.000000,  21.000000) - ( 18.000000, 21.000000)
 DRAW  ( 18.000000,  21.000000) - ( 18.000000, 21.000000)
 DRAW  ( 18.000000,  21.000000) - ( 19.000000, 21.000000)
 DRAW  ( 19.000000,  21.000000) - ( 19.000000, 21.000000)
 DRAW  ( 19.000000,  21.000000) - ( 20.000000, 21.000000)
 DRAW  ( 20.000000,  21.000000) - ( 20.000000, 21.000000)
 DRAW  ( 20.000000,  21.000000) - ( 21.000000, 21.000000)
 DRAW  ( 21.000000,  21.000000) - ( 21.000000, 21.000000)
 DRAW  ( 21.000000,  21.000000) - ( 22.000000, 21.000000)
 MOVE  ( 22.000000,  21.000000) - ( 23.000000, 21.000000)
 MOVE  ( 23.000000,  21.000000) - ( 23.000000, 21.000000)
 DRAW  ( 23.000000,  21.000000) - ( 24.000000, 21.000000)
 DRAW  ( 24.000000,  21.000000) - ( 24.000000, 21.000000)
 DRAW  ( 24.000000,  21.000000) - ( 25.000000, 21.000000)
 DRAW  ( 25.000000,  21.000000) - ( 25.000000, 21.000000)
 DRAW  ( 25.000000,  21.000000) - ( 26.000000, 21.000000)
 MOVE  ( 26.000000,  21.000000) - ( 27.000000, 21.000000)
 MOVE  ( 27.000000,  21.000000) - ( 27.000000, 21.000000)
 DRAW  ( 27.000000,  21.000000) - ( 28.000000, 21.000000)
 DRAW  ( 28.000000,  21.000000) - ( 28.000000, 21.000000)
 DRAW  ( 28.000000,  21.000000) - ( 29.000000, 21.000000)
 DRAW  ( 29.000000,  21.000000) - ( 29.000000, 21.000000)
 DRAW  ( 29.000000,  21.000000) - ( 30.000000, 21.000000)
 DRAW  ( 30.000000,  21.000000) - ( 30.000000, 21.000000)
 DRAW  ( 30.000000,  21.000000) - ( 31.000000, 21.000000)
 MOVE  ( 31.000000,  21.000000) - ( 33.000000, 21.000000)
 MOVE  ( 33.000000,  21.000000) - ( 33.000000, 21.000000)
 DRAW  ( 33.000000,  21.000000) - ( 34.000000, 21.000000)
 DRAW  ( 34.000000,  21.000000) - ( 34.000000, 21.000000)
 DRAW  ( 34.000000,  21.000000) - ( 35.000000, 21.000000)
 MOVE  ( 35.000000,  21.000000) - ( 39.000000, 21.000000)
 MOVE  ( 39.000000,  21.000000) - ( 39.000000, 21.000000)
 DRAW  ( 39.000000,  21.000000) - ( 40.000000, 21.000000)
 DRAW  ( 40.000000,  21.000000) - ( 40.000000, 21.000000)
 DRAW  ( 40.000000,  21.000000) - ( 41.000000, 21.000000)
 DRAW  ( 41.000000,  21.000000) - ( 41.000000, 21.000000)
 DRAW  ( 41.000000,  21.000000) - ( 42.000000, 21.000000)
 MOVE  ( 42.000000,  21.000000) - ( 43.000000, 21.000000)
 MOVE  ( 43.000000,  21.000000) - ( 43.000000, 21.000000)
 DRAW  ( 43.000000,  21.000000) - ( 44.000000, 21.000000)
 DRAW  ( 44.000000,  21.000000) - ( 44.000000, 21.000000)
 DRAW  ( 44.000000,  21.000000) - ( 45.000000, 21.000000)
 DRAW  ( 45.000000,  21.000000) - ( 45.000000, 21.000000)
 DRAW  ( 45.000000,  21.000000) - ( 46.000000, 21.000000)
